Label,Value,Volume (µm³),Center_X,Center_Y,Center_Z
637,216.992,216.992,-5.80054,-7.67993,-11.6412
381,235.079,235.079,-23.8107,8.47444,-6.94343
893,123.35,123.35,10.7669,-15.2673,-11.2845
765,356.908,356.908,3.7276,25.1072,1.28063
1027,106.195,106.195,22.4504,-11.7072,7.64113
515,244.77,244.77,-14.009,0.567151,-15.725
771,78.3433,78.3433,2.35184,-4.46948,7.22657
643,145.1,145.1,-5.07886,-2.25928,13.9979
899,320.342,320.342,12.815,21.0067,-1.56664
1091,138.363,138.363,30.5405,-4.42622,3.2297
323,167.983,167.983,-32.3074,8.60686,0.687023
835,190.73,190.73,8.05527,0.178515,-10.295
707,136.882,136.882,-0.419409,4.86457,0.160174
963,583.685,583.685,19.9109,18.7266,-8.46155
1059,99.0659,99.0659,25.3593,-4.04136,10.0897
547,91.3001,91.3001,-11.7368,9.7198,0.74882
803,38.9789,38.9789,3.57921,-1.16937,-13.9515
675,376.751,376.751,-2.0544,22.2748,2.11572
419,196.449,196.449,-21.463,-7.06244,0.373859
931,576.868,576.868,16.5131,-4.77607,27.1153
611,124.356,124.356,-7.33521,-7.1918,18.2518
355,141.986,141.986,-26.6555,13.7092,0.662646
867,140.928,140.928,9.49599,-1.38829,-17.7794
739,58.1527,58.1527,0.518345,3.8181,11.5199
483,104.018,104.018,-16.1039,12.0598,3.24318
995,84.4341,84.4341,19.5368,-3.04212,-4.93407
1043,85.0898,85.0898,23.6342,-4.21616,-0.974667
403,140.604,140.604,-21.106,0.118605,8.41888
915,75.9214,75.9214,13.0082,-4.1689,-7.63217
851,208.494,208.494,9.53694,-20.8887,4.04586
467,101.683,101.683,-17.9551,-5.72414,11.8867
979,367.985,367.985,21.5138,11.1086,-20.465
1075,255.55,255.55,26.8984,-5.75423,4.03628
563,328.996,328.996,-8.46367,12.911,-4.98919
819,123.464,123.464,5.02201,-10.191,-4.524
691,161.72,161.72,-1.82175,9.4597,-8.4019
947,216.027,216.027,16.1828,21.1788,-3.66288
627,221.721,221.721,-5.68376,12.9206,2.17012
883,341.908,341.908,13.0912,-16.458,16.8564
1011,167.238,167.238,22.3331,-24.6415,-8.29045
1035,385.925,385.925,24.5864,-7.58095,24.0746
523,270.659,270.659,-12.1536,-8.76221,11.979
779,128.381,128.381,3.73997,-7.86502,9.36457
907,35.1022,35.1022,11.5472,-13.2914,3.38797
1099,417.787,417.787,36.6031,8.62786,3.16545
587,172.972,172.972,-8.82618,14.0031,-12.5998
715,169.512,169.512,0.432162,-9.46017,14.377
459,15.1574,15.1574,-19.1581,10.9867,7.54127
971,250.627,250.627,17.909,21.0211,4.2894
1067,255.141,255.141,27.1151,-1.22542,-5.26075
683,178.19,178.19,-2.80389,13.4035,17.9266
427,123.564,123.564,-20.5436,21.9913,-1.44014
939,111.493,111.493,15.1891,-19.4565,0.130629
619,178.68,178.68,-6.56712,18.6039,-11.174
875,84.1195,84.1195,9.09872,-8.12438,-10.7642
747,137.587,137.587,2.65599,-2.39497,16.2668
491,199.321,199.321,-15.1808,0.226121,-6.98314
1003,413.36,413.36,20.2398,15.4839,15.5945
795,372.641,372.641,6.65327,12.3989,-24.5942
667,225.17,225.17,-3.62761,-9.94828,21.501
411,201.666,201.666,-20.1651,2.4953,12.1944
923,296.447,296.447,13.3736,18.9447,14.6007
603,144.794,144.794,-8.14876,-1.92723,-13.5584
347,159.65,159.65,-28.9746,10.3268,5.54023
859,138.074,138.074,9.32183,0.953169,5.7471
987,246.045,246.045,19.3343,-14.0972,-0.312131
1083,175.299,175.299,29.7636,-21.6213,-8.23828
571,55.011,55.011,-9.95222,7.06323,4.41177
827,430.613,430.613,10.5938,0.438523,-23.8937
443,131.236,131.236,-19.5898,-3.45853,13.0534
955,99.5605,99.5605,16.7128,-3.73033,-19.7235
635,215.761,215.761,-7.19284,-14.4462,-4.24163
379,286.056,286.056,-24.1364,-3.93117,2.96619
891,160.584,160.584,12.0746,9.54528,-7.26617
763,139.298,139.298,2.40386,-20.4394,-0.413465
1019,38.5746,38.5746,20.7929,-0.995131,-4.2338
1031,216.644,216.644,23.2942,16.668,12.4443
775,139.376,139.376,1.63293,-9.40674,-4.16596
903,103.198,103.198,11.6971,-18.5894,-5.13749
1095,351.489,351.489,34.2237,3.85914,13.7511
583,95.5526,95.5526,-10.4729,14.4625,3.15308
711,130.671,130.671,-2.17449,-8.98903,-0.939486
455,204.892,204.892,-16.8685,8.84544,-4.24787
967,102.444,102.444,16.9856,2.24186,11.2965
1063,120.17,120.17,25.5914,0.242933,-12.9406
807,124.374,124.374,6.42737,-3.16657,12.3781
679,98.0848,98.0848,-2.26698,4.77935,4.4005
423,164.524,164.524,-20.5789,5.61396,-8.96724
359,128.663,128.663,-26.7587,-1.05443,5.60356
871,954.978,954.978,13.8868,1.07266,24.3798
743,76.3056,76.3056,-0.028963,-2.28567,-12.0307
999,129.646,129.646,19.7937,-8.50266,8.91326
1047,148.24,148.24,25.2523,-13.3104,9.19126
791,191.987,191.987,3.81797,16.9604,13.1686
663,193.626,193.626,-3.54678,20.4169,8.02534
919,49.2879,49.2879,12.6016,-7.02827,5.58249
599,143.451,143.451,-6.78074,11.278,13.0609
343,108.078,108.078,-29.4775,21.0126,-0.0572674
855,108.048,108.048,8.20156,-8.55496,-3.46092
727,222.746,222.746,-0.170628,17.1088,13.4022
471,129.608,129.608,-17.5979,5.12715,-11.073
1079,129.376,129.376,28.186,-10.511,-13.5334
567,321.148,321.148,-10.6316,-2.31324,-18.3357
823,90.5782,90.5782,6.3793,3.36748,8.86407
695,163.978,163.978,-2.66418,-10.8698,6.12164
951,185.805,185.805,16.9854,7.06198,-8.74815
631,297.36,297.36,-4.81721,-17.2446,4.91632
375,2.39662,2.39662,-27.9164,10.2877,-1.18503
887,124.335,124.335,11.1535,1.51978,-0.75968
1015,362.374,362.374,21.0184,-17.5336,17.2703
1039,118.208,118.208,23.7059,-23.6873,-12.9738
783,229.769,229.769,4.79136,-22.3882,11.311
655,276.73,276.73,-5.26948,-10.5649,-2.21352
911,168.216,168.216,13.9896,-13.8884,8.10831
335,193.872,193.872,-30.0104,6.31225,-1.37902
847,428.97,428.97,8.5823,18.8429,14.0221
463,194.774,194.774,-16.4595,-2.57501,-0.488447
975,161.142,161.142,19.2486,-6.50964,-9.20769
815,54.8272,54.8272,5.89398,-13.1709,-0.41731
943,111.162,111.162,15.0753,-10.7936,-15.6067
879,96.8454,96.8454,10.568,-1.25326,-5.80872
751,334.992,334.992,2.95641,20.7786,8.04685
1007,264.719,264.719,21.2701,1.59146,-2.52844
1055,331.419,331.419,27.4159,12.7947,-13.4995
