sample_name,cell_id,AP,PD,vol,AP_norm,PD_norm,vol_rescale,bin,bin_center,vol_pool_rescale
472_B,4274,27.252,13.636,105.78,0.8724353084672837,0.4326059783125955,0.6410295148668337,"(0.4, 0.6]",0.5,0.6472440473352117
472_B,3978,8.83378,20.1084,132.722,0.28280132024189497,0.6379447091743177,0.8042987263391558,"(0.6, 0.8]",0.7,0.8120960904747965
472_B,4026,16.9441,12.1391,73.1497,0.5424420633421584,0.38511640006852654,0.443289059403048,"(0.2, 0.4]",0.30000000000000004,0.44758657486629355
472_B,3814,10.0768,5.83592,157.103,0.32259489638790273,0.18514622183587875,0.9520482120828528,"(-0.001, 0.2]",0.0995,0.9612779501654733
472_B,4406,27.8014,18.4508,66.5984,0.8900235940416241,0.5853568777244088,0.40358801326250077,"(0.4, 0.6]",0.5,0.4075006424848682
472_B,4278,0.0,31.5206,541.389,0.0,1.0,3.2808312348670845,"(0.8, 1.0]",0.9,3.312637620937445
472_B,4046,0.0,27.9537,447.1,0.0,0.8868390830123792,2.709437474919279,"(0.8, 1.0]",0.9,2.735704420151004
472_B,3566,0.0,0.0,264.098,0.0,0.0,1.6004406581329271,"(-0.001, 0.2]",0.0995,1.6159563094454032
472_B,3841,0.0,21.6016,461.799,0.0,0.6853169038660432,2.7985137921723284,"(0.6, 0.8]",0.7,2.825644297743935
472_B,3985,15.2351,5.74476,48.5206,0.48773077821921007,0.1822541449084091,0.29403608129181025,"(-0.001, 0.2]",0.0995,0.29688664703283113
472_B,4177,24.5182,15.1676,34.0343,0.7849164604455656,0.4811964239259405,0.20624873149775266,"(0.4, 0.6]",0.5,0.20824823293837016
472_B,4049,18.7088,3.99947,158.565,0.5989365073775399,0.1268843232679581,0.9609079696054025,"(-0.001, 0.2]",0.0995,0.9702235996001876
472_B,4217,16.0045,21.4535,137.888,0.5123620612932864,0.6806183892438594,0.8356048189256756,"(0.6, 0.8]",0.7,0.8437056834841905
472_B,3833,10.8281,0.0,103.581,0.3466467328495007,0.0,0.6277035184290177,"(-0.001, 0.2]",0.0995,0.6337888605315615
472_B,4165,7.98662,22.3684,160.938,0.255680657687912,0.7096438519571328,0.9752884105089664,"(0.6, 0.8]",0.7,0.9847434532996246
472_B,3813,15.9641,0.0,33.0273,0.5110687108433349,0.0,0.20014628565287743,"(-0.001, 0.2]",0.0995,0.20208662624838566
472_B,3797,7.84354,7.8912,141.845,0.25110014822308374,0.2503505643928098,0.859584340482946,"(0.2, 0.4]",0.30000000000000004,0.8679176772004453
472_B,4405,31.2367,17.6207,88.9057,1.0,0.559021719129712,0.5387708237842338,"(0.4, 0.6]",0.5,0.5439939979123665
472_B,4237,26.0693,14.361,75.097,0.8345727941812034,0.4556068095150473,0.4550897473809284,"(0.4, 0.6]",0.5,0.4595016659362109
472_B,3933,18.7478,0.0,99.5204,0.6001850387524932,0.0,0.6030961782128307,"(-0.001, 0.2]",0.0995,0.608942961698045
472_B,4061,14.4428,21.2888,141.861,0.46236638313266126,0.6753932349003507,0.8596813008935894,"(0.6, 0.8]",0.7,0.8680155776046555
472_B,3923,12.2561,7.45116,130.455,0.39236218934778644,0.23639017023787617,0.790560648156105,"(0.2, 0.4]",0.30000000000000004,0.7982248269532526
472_B,4123,21.5629,12.2122,130.42,0.6903065944866135,0.387435518359422,0.7903485472578222,"(0.2, 0.4]",0.30000000000000004,0.7980106698190425
472_B,3995,18.9433,4.99624,79.745,0.6064437024397584,0.15850713501646543,0.48325674667286495,"(-0.001, 0.2]",0.0995,0.48794173335929725
472_B,3771,6.57479,0.0,113.107,0.2104828615058569,0.0,0.685431322915891,"(-0.001, 0.2]",0.0995,0.6920763136882567
472_B,4183,12.3594,23.1292,78.7427,0.39566919681016244,0.7337804483417194,0.4771827829486162,"(0.6, 0.8]",0.7,0.4818088849130495
472_B,4151,23.234,9.61803,88.1754,0.7438045632221074,0.3051347372829197,0.5343451870409246,"(0.2, 0.4]",0.30000000000000004,0.5395254563376936
472_B,4031,18.3769,5.39303,82.0858,0.5883111852404384,0.17109541062035621,0.49744205475000886,"(-0.001, 0.2]",0.0995,0.5022645624952612
472_C,4224,17.9018,11.1788,69.4247,0.6728381141379518,0.34781580584940885,0.40537140170876124,"(0.2, 0.4]",0.30000000000000004,0.42479413701108787
472_C,320,0.0,11.9649,297.438,0.0,0.3722744243932794,1.7367429600913005,"(0.2, 0.4]",0.30000000000000004,1.8199562767185735
472_C,3232,5.85495,0.0,222.823,0.22005795598051595,0.0,1.3010653534397887,"(-0.001, 0.2]",0.0995,1.3634038604591974
472_C,2976,18.8452,11.6774,62.775,0.7082957483913644,0.3633291848164281,0.36654374800708517,"(0.2, 0.4]",0.30000000000000004,0.3841061171437693
472_C,3888,18.0134,0.0,62.213,0.6770325936616753,0.0,0.3632622253248075,"(-0.001, 0.2]",0.0995,0.3806673654458832
472_C,3184,18.5727,19.5566,57.1482,0.698053851704853,0.6084816428126945,0.3336888159276544,"(0.6, 0.8]",0.7,0.3496769924931192
472_C,536,20.1224,8.54294,120.702,0.7562992362739791,0.265803982576229,0.7047799836232767,"(0.2, 0.4]",0.30000000000000004,0.7385484118118238
472_C,948,8.2076,23.9324,207.69,0.30848216970352993,0.7446297448662104,1.2127036403598808,"(0.6, 0.8]",0.7,1.270808434402062
472_C,204,0.0,17.2926,320.456,0.0,0.5380398257622899,1.871145253864731,"(0.4, 0.6]",0.5,1.9607982457255873
472_C,1244,15.4357,7.62907,83.1292,0.5801498887485718,0.23736994399502176,0.4853920913871857,"(0.2, 0.4]",0.30000000000000004,0.5086488926048239
472_C,252,0.0,32.14,656.855,0.0,1.0,3.8353818175578485,"(0.8, 1.0]",0.9,4.019148125471455
472_C,706,15.2519,20.9983,151.3,0.5732417764146972,0.6533385189794648,0.8834419605491356,"(0.6, 0.8]",0.7,0.9257706973134575
472_C,1426,0.0,0.0,286.958,0.0,0.0,1.6755501527776528,"(-0.001, 0.2]",0.0995,1.7558315119608405
472_C,3794,21.4741,5.19842,60.1609,0.8071028023332731,0.16174299937772244,0.35127999632782875,"(-0.001, 0.2]",0.0995,0.3681110267283885
472_C,2290,0.0,22.4729,331.151,0.0,0.6992190416925949,1.9335934479696417,"(0.6, 0.8]",0.7,2.0262385471648963
472_C,3826,8.66882,18.235,306.184,0.3258170966384028,0.5673615432482887,1.7878109269582059,"(0.4, 0.6]",0.5,1.8734710851700178
472_C,3498,14.5647,0.0,98.0669,0.5474134042937038,0.0,0.5726134461399606,"(-0.001, 0.2]",0.0995,0.6000493218530675
472_C,3546,8.58266,12.6457,244.675,0.3225787780383667,0.3934567517112632,1.4286593634987426,"(0.2, 0.4]",0.30000000000000004,1.4971113375093867
472_C,2554,11.9796,6.00002,67.2336,0.4502525708100306,0.1866838830118233,0.39257755055371024,"(-0.001, 0.2]",0.0995,0.41138728853201634
472_C,4726,26.6064,15.027,68.1466,1.0,0.467548226509023,0.3979085651603287,"(0.4, 0.6]",0.5,0.4169737303472655
472_C,1822,7.67552,8.74112,72.3804,0.2884839737807445,0.2719701306782825,0.4226297586340426,"(0.2, 0.4]",0.30000000000000004,0.44287940105635804
472_C,1745,25.5637,13.9842,63.218,0.9608101810090806,0.43510267579340384,0.36913042869791973,"(0.4, 0.6]",0.5,0.38681673458534144
472_C,4617,22.7369,14.9124,73.3527,0.8545650670515363,0.46398257622899813,0.4283070264347163,"(0.4, 0.6]",0.5,0.4488286862447115
472_C,485,0.0,26.9039,365.416,0.0,0.8370846297448662,2.133667068446946,"(0.8, 1.0]",0.9,2.2358983815564732
472_C,3453,14.0018,10.7109,57.856,0.5262568404594383,0.3332576228998133,0.33782166602465824,"(0.2, 0.4]",0.30000000000000004,0.3540078616243714
472_C,523,12.4433,5.72037,84.0573,0.46768070840098624,0.17798288736776602,0.4908112750196091,"(-0.001, 0.2]",0.0995,0.5143277279265466
472_C,3179,17.7636,14.4727,89.2799,0.6676438751578567,0.45030180460485375,0.5213060799314657,"(0.4, 0.6]",0.5,0.5462836436158345
472_C,2011,8.19864,5.95827,164.241,0.30814540862348905,0.18538487865588052,0.9590045673664943,"(-0.001, 0.2]",0.0995,1.0049537679937843
472_C,775,14.056,13.6489,133.689,0.5282939443141499,0.4246701929060361,0.7806111848238823,"(0.4, 0.6]",0.5,0.8180129461542552
472_C,1615,0.0,6.25378,334.285,0.0,0.19457934038581207,1.9518929000804217,"(-0.001, 0.2]",0.0995,2.045414788839585
472_C,4703,10.3686,0.0,96.8153,0.389703229298214,0.0,0.5653053433123114,"(-0.001, 0.2]",0.0995,0.5923910627337182
490_B,3488,18.7875,13.3274,97.4574,0.6994601638123604,0.4561163340668668,0.6478917305097008,"(0.4, 0.6]",0.5,0.5963199283301821
490_B,3640,22.6978,18.5335,40.6343,0.8450409530900969,0.6342896647079157,0.27013471470663425,"(0.6, 0.8]",0.7,0.24863214967511058
490_B,3668,8.00812,20.9283,173.581,0.29814296351451974,0.7162491914590698,1.1539574672996034,"(0.6, 0.8]",0.7,1.062103128951535
490_B,3138,10.0354,0.0,71.7478,0.3736187639612807,0.0,0.47697564579256074,"(-0.001, 0.2]",0.0995,0.4390086638248941
490_B,3378,0.0,20.3565,340.51,0.0,0.6966799341531111,2.2636927842919903,"(0.6, 0.8]",0.7,2.0835041648526462
490_B,2970,11.0972,0.0,73.6598,0.41314966492926286,0.0,0.48968652242927124,"(-0.001, 0.2]",0.0995,0.4507077621280226
490_B,3162,6.86238,6.57493,232.095,0.2554869694713328,0.225020106573395,1.54295549842956,"(0.2, 0.4]",0.30000000000000004,1.4201371446990543
490_B,3674,0.0,27.2361,296.639,0.0,0.9321270530094835,1.9720406561909833,"(0.8, 1.0]",0.9,1.8150673752833226
490_B,3034,5.44526,0.0,174.435,0.20272747580044678,0.0,1.15963481491872,"(-0.001, 0.2]",0.0995,1.0673285630262588
490_B,3322,18.3279,4.95422,49.8787,0.68234921816828,0.16955300092746917,0.3315910054913656,"(-0.001, 0.2]",0.0995,0.30519655571770493
490_B,3382,23.499,8.25943,102.271,0.8748696947133283,0.2826703582905819,0.6798922931553438,"(0.2, 0.4]",0.30000000000000004,0.6257732649368447
490_B,3406,13.3585,11.4101,129.003,0.4973380491437081,0.39049874569205967,0.8576052399401474,"(0.2, 0.4]",0.30000000000000004,0.7893403652711695
490_B,2894,0.0,0.0,144.855,0.0,0.0,0.9629885121394856,"(-0.001, 0.2]",0.0995,0.8863351907425041
490_B,3182,0.0,13.4373,338.981,0.0,0.4598775466900302,2.253528071751441,"(0.4, 0.6]",0.5,2.0741485574753016
490_B,3582,0.0,22.5393,271.603,0.0,0.7713839825047144,1.8056026292680316,"(0.6, 0.8]",0.7,1.6618777177952875
490_B,3625,19.6373,19.4457,83.4506,0.7310982874162323,0.6655087561988138,0.554775252018552,"(0.6, 0.8]",0.7,0.510615466974398
490_B,3609,7.36155,25.773,204.331,0.2740711094564408,0.8820539848661672,1.358381869275988,"(0.8, 1.0]",0.9,1.2502554682931664
490_B,3477,7.92668,14.6127,154.579,0.2951109456440804,0.5001043830618803,1.0276331588002454,"(0.4, 0.6]",0.5,0.9458341614013017
490_B,3797,14.076,25.007,106.578,0.5240506329113924,0.855838435554582,0.7085250053281013,"(0.8, 1.0]",0.9,0.6521268299951994
490_B,3405,15.0247,8.1029,39.3864,0.5593708116157855,0.27731328265906435,0.2618387403578105,"(0.2, 0.4]",0.30000000000000004,0.24099653002423504
490_B,3789,0.0,29.2193,274.91,0.0,1.0,1.8275873934090368,"(0.8, 1.0]",0.9,1.6821125075905
490_B,3165,13.3737,0.0,78.4747,0.4979039463886821,0.0,0.5216957274073556,"(-0.001, 0.2]",0.0995,0.4801690531425273
490_B,3619,23.8507,14.0137,96.7209,0.887963514519732,0.47960423418767734,0.6429955167843152,"(0.4, 0.6]",0.5,0.5918134503488777
490_B,2971,0.0,6.44219,274.735,0.0,0.22047721882454405,1.82642400250348,"(0.2, 0.4]",0.30000000000000004,1.6810417219194498
490_B,3419,26.86,9.32068,45.5032,1.0,0.31899053023173035,0.30250290887843323,"(0.2, 0.4]",0.30000000000000004,0.27842385455382496
490_B,3127,17.6007,0.0,160.524,0.6552755026061058,0.0,1.0671552098490131,"(-0.001, 0.2]",0.0995,0.9822102803406837
490_B,3191,21.7413,0.0,142.55,0.8094303797468354,0.0,0.9476649919262966,"(-0.001, 0.2]",0.0995,0.8722314137609608
490_B,3279,11.6593,4.7375,75.6086,0.4340766939687267,0.16213598546166402,0.5026420435535501,"(-0.001, 0.2]",0.0995,0.46263203136083464
490_B,3375,23.5799,5.00436,87.5459,0.8778816083395383,0.1712689900168724,0.5820005935929875,"(-0.001, 0.2]",0.0995,0.5356736873095455
